Date,Asset name,Series,Value
2023-01-14,XRP-USD,open,0.23229329263608856
2023-01-14,BTC-USD,adjclose,0.3139267233197922
2023-01-14,XRP-USD,adjclose,0.2792864598792093
2023-01-14,XRP-USD,volume,0.33699325520098183
2023-01-14,LTC-USD,volume,1.0
2023-01-15,BTC-USD,open,0.3176950752598642
2023-01-15,ETH-USD,volume,0.31477955183802175
2023-01-15,XRP-USD,open,0.27928107331736163
2023-01-15,BTC-USD,adjclose,0.3070366992140081
2023-01-15,XRP-USD,adjclose,0.2278993566643579
2023-01-15,ETH-USD,open,0.3834319287236243
2023-01-15,LTC-USD,open,0.5473109819934083
2023-01-15,XRP-USD,volume,0.13846687091607413
2023-01-15,BTC-USD,volume,0.24694663984427095
2023-01-15,ETH-USD,adjclose,0.3824798267555558
2023-01-15,LTC-USD,adjclose,0.5336796130742392
2023-01-15,LTC-USD,volume,0.2855881519975466
2023-01-16,BTC-USD,volume,0.4067098423137295
2023-01-16,BTC-USD,adjclose,0.3278751611502744
2023-01-16,XRP-USD,open,0.22777543469092265
2023-01-16,BTC-USD,open,0.31086290954752194
2023-01-16,LTC-USD,adjclose,0.4874029157777944
2023-01-16,ETH-USD,open,0.38536818318117416
2023-01-16,XRP-USD,adjclose,0.23614604120717853
2023-01-16,LTC-USD,open,0.5337305582483909
2023-01-16,ETH-USD,adjclose,0.40897919239016556
2023-01-16,LTC-USD,volume,0.35931681804376747
2023-01-16,ETH-USD,volume,0.4356472723747453
2023-01-16,XRP-USD,volume,0.29924494182716244
2023-01-17,ETH-USD,volume,0.37412788053349744
2023-01-17,GDLC,open,0.6450839347732519
2023-01-17,LTC-USD,adjclose,0.5261812663075207
2023-01-17,BTC-USD,adjclose,0.3272898134708031
2023-01-17,XRP-USD,volume,0.18885899040937643
2023-01-17,GDLC,volume,0.33771405814416566
2023-01-17,BTC-USD,open,0.3319209910107286
2023-01-17,LTC-USD,volume,0.40887518945140267
2023-01-17,GDLC,adjclose,0.7151276402938379
2023-01-17,BTC-USD,volume,0.3684960790074057
2023-01-17,XRP-USD,open,0.23613518210132867
2023-01-17,LTC-USD,open,0.4879136096931922
2023-01-17,XRP-USD,adjclose,0.24166809367537678
2023-01-17,ETH-USD,adjclose,0.3992000567422309
2023-01-17,ETH-USD,open,0.4119992511474737
2023-01-18,BTC-USD,volume,0.4752092060223358
2023-01-18,XRP-USD,open,0.24145060748753933
2023-01-18,XRP-USD,adjclose,0.2014857516865649
2023-01-18,GDLC,open,0.6834532020357859
2023-01-18,XRP-USD,volume,0.3068948965166414
2023-01-18,ETH-USD,adjclose,0.34225035543588445
2023-01-18,BTC-USD,open,0.3308607186822534
2023-01-18,ETH-USD,volume,0.5723818435945854
2023-01-18,LTC-USD,volume,0.46955715101419293
2023-01-18,LTC-USD,adjclose,0.39495397232529017
2023-01-18,ETH-USD,open,0.40180909231775686
2023-01-18,GDLC,adjclose,0.4990177237151584
2023-01-18,BTC-USD,adjclose,0.2931832359468294
2023-01-18,LTC-USD,open,0.5264517149843191
2023-01-18,GDLC,volume,0.47909199522102747
2023-01-19,XRP-USD,adjclose,0.27121986117730623
2023-01-19,ETH-USD,volume,0.2901741993308028
2023-01-19,GDLC,adjclose,0.624263234235641
2023-01-19,GDLC,open,0.544364493859664
2023-01-19,GDLC,volume,0.12504978096375943
2023-01-19,BTC-USD,volume,0.2864806627863205
2023-01-19,ETH-USD,adjclose,0.38256363843085417
2023-01-19,LTC-USD,adjclose,0.4389857771210961
2023-01-19,LTC-USD,volume,0.17050812576686525
2023-01-19,BTC-USD,open,0.2968429127189536
2023-01-19,XRP-USD,volume,0.2103975166686861
2023-01-19,XRP-USD,open,0.20122743933458276
2023-01-19,LTC-USD,open,0.3947392032298338
2023-01-19,ETH-USD,open,0.34500193823764747
2023-01-19,BTC-USD,adjclose,0.32189852742925984
2023-01-20,LTC-USD,adjclose,0.6282051282051282
2023-01-20,ETH-USD,open,0.3852104534735705
2023-01-20,ETH-USD,adjclose,0.49920438679074874
2023-01-20,XRP-USD,volume,0.1962716405387926
2023-01-20,BTC-USD,volume,0.4494889683011612
2023-01-20,GDLC,volume,0.2552767821585026
2023-01-20,LTC-USD,open,0.4389780465308095
2023-01-20,XRP-USD,open,0.27094074695676507
2023-01-20,LTC-USD,volume,0.3319693271159694
2023-01-20,BTC-USD,open,0.3254330040685096
2023-01-20,ETH-USD,volume,0.44100106776840886
2023-01-20,GDLC,adjclose,0.7249508129973482
2023-01-20,BTC-USD,adjclose,0.43659468562362713
2023-01-20,GDLC,open,0.594724214316458
2023-01-20,XRP-USD,adjclose,0.3663798584571689
2023-01-21,LTC-USD,adjclose,0.5623640175275009
2023-01-21,LTC-USD,open,0.6284862990617861
2023-01-21,ETH-USD,volume,0.46477034805045014
2023-01-21,BTC-USD,adjclose,0.4438867311375796
2023-01-21,ETH-USD,adjclose,0.46369347294330665
2023-01-21,XRP-USD,open,0.36628273859991634
2023-01-21,LTC-USD,volume,0.39678631284565535
2023-01-21,BTC-USD,volume,0.5271551620745627
2023-01-21,BTC-USD,open,0.439617427856936
2023-01-21,ETH-USD,open,0.5014606855067949
2023-01-21,XRP-USD,adjclose,0.31864667085513676
2023-01-21,XRP-USD,volume,0.19197050024217194
2023-01-22,XRP-USD,volume,0.12600809178481376
2023-01-22,ETH-USD,open,0.4664335845550225
2023-01-22,LTC-USD,adjclose,0.5416716240607471
2023-01-22,LTC-USD,volume,0.23221693323885695
2023-01-22,BTC-USD,volume,0.36308975097695856
2023-01-22,XRP-USD,adjclose,0.3061623141813541
2023-01-22,LTC-USD,open,0.5624457540734467
2023-01-22,BTC-USD,adjclose,0.4397592831646877
2023-01-22,BTC-USD,open,0.4468296330496788
2023-01-22,ETH-USD,adjclose,0.46506872823021617
2023-01-22,ETH-USD,volume,0.3682657736534134
2023-01-22,XRP-USD,open,0.3186920357753129
2023-01-23,ETH-USD,adjclose,0.46492620853513666
2023-01-23,GDLC,volume,0.25368379131819996
2023-01-23,BTC-USD,open,0.44274879628483044
2023-01-23,LTC-USD,volume,0.3927620931080883
2023-01-23,GDLC,adjclose,0.6930255602616678
2023-01-23,LTC-USD,open,0.5417668551305375
2023-01-23,BTC-USD,adjclose,0.4551998362041063
2023-01-23,ETH-USD,volume,0.4219782373653831
2023-01-23,ETH-USD,open,0.4677168406673462
2023-01-23,BTC-USD,volume,0.4008729558025496
2023-01-23,XRP-USD,volume,0.43457521295774093
2023-01-23,XRP-USD,open,0.3059845820053828
2023-01-23,GDLC,open,0.7218225836477562
2023-01-23,XRP-USD,adjclose,0.42281226515073667
2023-01-23,LTC-USD,adjclose,0.6140823194885998
2023-01-24,GDLC,open,0.6666667047831455
2023-01-24,LTC-USD,open,0.6137406330273305
2023-01-24,XRP-USD,open,0.42181027373534885
2023-01-24,GDLC,adjclose,0.6709233631280421
2023-01-24,XRP-USD,adjclose,0.3389543218499369
2023-01-24,XRP-USD,volume,0.2506426737129275
2023-01-24,LTC-USD,adjclose,0.5287639533350119
2023-01-24,ETH-USD,open,0.46695595678867075
2023-01-24,ETH-USD,volume,0.4159176452592688
2023-01-24,GDLC,volume,0.10195141377937075
2023-01-24,LTC-USD,volume,0.21365508951234546
2023-01-24,ETH-USD,adjclose,0.3869679353266078
2023-01-24,BTC-USD,open,0.45770551408849647
2023-01-24,BTC-USD,adjclose,0.43370275244457335
2023-01-24,BTC-USD,volume,0.3984505097831555
2023-01-25,ETH-USD,adjclose,0.4469291455300086
2023-01-25,XRP-USD,adjclose,0.38753892978841686
2023-01-25,LTC-USD,volume,0.23319883840672295
2023-01-25,GDLC,adjclose,0.6316306723140014
2023-01-25,BTC-USD,adjclose,0.46843356930895585
2023-01-25,XRP-USD,open,0.3389810905644135
2023-01-25,ETH-USD,volume,0.5899444706865908
2023-01-25,ETH-USD,open,0.39001268183868687
2023-01-25,LTC-USD,open,0.5293122325760873
2023-01-25,BTC-USD,volume,0.4897003178342219
2023-01-25,GDLC,volume,0.15452011150935882
2023-01-25,BTC-USD,open,0.4368805272420928
2023-01-25,GDLC,open,0.664268568404519
2023-01-25,XRP-USD,volume,0.2093752394017121
2023-01-25,LTC-USD,adjclose,0.5945916905774467
2023-01-26,XRP-USD,volume,0.15466196407778215
2023-01-26,ETH-USD,open,0.448795489750081
2023-01-26,GDLC,volume,0.06531262445240937
2023-01-26,ETH-USD,adjclose,0.43756601331636014
2023-01-26,GDLC,adjclose,0.6611001904245318
2023-01-26,LTC-USD,adjclose,0.5404470324347308
2023-01-26,BTC-USD,adjclose,0.46229516882433197
2023-01-26,BTC-USD,open,0.470567181958925
2023-01-26,XRP-USD,adjclose,0.3506114726280398
2023-01-26,LTC-USD,volume,0.19910325366975656
2023-01-26,ETH-USD,volume,0.43138994173535494
2023-01-26,LTC-USD,open,0.5942754128110685
2023-01-26,BTC-USD,volume,0.3974436253773613
2023-01-26,GDLC,open,0.633093481578992
2023-01-26,XRP-USD,open,0.3867809320074844
2023-01-27,XRP-USD,open,0.3504240020986329
2023-01-27,ETH-USD,volume,0.4119021313749145
2023-01-27,XRP-USD,volume,0.13455261916637806
2023-01-27,GDLC,open,0.6282973231711751
2023-01-27,GDLC,adjclose,0.6267190859622463
2023-01-27,GDLC,volume,0.3592194344882517
2023-01-27,BTC-USD,open,0.46495582128590907
2023-01-27,BTC-USD,volume,0.3766686011299883
2023-01-27,BTC-USD,adjclose,0.46561040109561747
2023-01-27,ETH-USD,open,0.4401298751436491
2023-01-27,ETH-USD,adjclose,0.43218054867824596
2023-01-27,LTC-USD,adjclose,0.578416751288231
2023-01-27,LTC-USD,volume,0.1316062582820245
2023-01-27,LTC-USD,open,0.5405889271075441
2023-01-27,XRP-USD,adjclose,0.36368944559225436
2023-01-28,BTC-USD,volume,0.1491907845557946
2023-01-28,LTC-USD,volume,0.09994113850030212
2023-01-28,ETH-USD,volume,0.24491831563962432
2023-01-28,LTC-USD,open,0.5786433599756804
2023-01-28,BTC-USD,adjclose,0.46217342101617986
2023-01-28,BTC-USD,open,0.4684879611673334
2023-01-28,XRP-USD,open,0.3635545159013467
2023-01-28,XRP-USD,adjclose,0.34103183386979685
2023-01-28,ETH-USD,open,0.4347634953432056
2023-01-28,ETH-USD,adjclose,0.4041932933658343
